0,22,103089.98,3,0,439992,1,0,60,0,2,343344,20130715,20131129,414
0,66,127445.25,3,1,500004,1,0,39,0,2,249699,20110128,20131129,21001
0,27,214101.99,3,0,999996,1,0,36,0,2,343344,20130331,20131129,798
0,12,100000,3,0,500004,1,1,43,0,2,1082311,20100831,20131129,30298
0,40,200000,3,1,500004,1,1,54,0,2,794744,20100621,20131129,30508
0,32,116040.96,3,0,799992,1,0,36,0,0,1353644,20120926,20131129,10203
1,12,120000.96,3,1,699996,2,1,33,0,0,217177,20120229,20120627,398
0,17,103443.39,3,0,439992,1,0,60,0,2,343344,20130321,20131129,808
0,30,100000,3,0,4200000,1,1,64,0,2,747833,20100430,20131129,30699
0,12,150000,3,1,3799992,5,1,71,0,2,1342655,20121011,20131129,10118
0,25,117720,3,0,2400000,1,0,40,0,0,1288444,20120608,20131129,10521
0,17,103089.86,3,1,399996,1,0,43,0,2,1411099,20130808,20131129,321
1,17,100514.23,0,0,549996,1,0,40,2,2,739244,20110311,20120410,10099
0,12,100000.8,0,1,1299996,1,1,40,2,0,1341388,20130625,20131129,504
1,12,100000.99,0,1,500004,1,1,50,3,2,261533,20110203,20120328,10125
0,12,100000.8,0,1,298992,1,1,45,3,0,570900,20110321,20131129,20808
0,29,113125,0,1,25200000,1,1,45,2,2,477,20060914,20131129,70215
0,12,144001.08,0,0,999996,2,1,43,2,0,1428055,20130628,20131129,501
1,17,180000,0,1,750000,1,1,33,1,0,210511,20080331,20080727,396
1,12,100000,0,1,1299996,2,1,37,2,2,1219222,20120131,20130329,10198
1,42,100000,0,1,11127360,1,1,53,2,2,886533,20100331,20120527,20196
0,22,100000,0,1,800004,1,1,40,2,2,849044,20100113,20131129,31016
0,52,100000,0,0,1491271,4,1,43,1,2,343344,20100309,20131129,30820
0,17,206182.09,0,0,349992,2,0,29,1,2,1305711,20130331,20131129,798
0,57,100000,0,0,300000,1,1,38,2,2,869466,20100225,20131129,30904
0,27,199999.43,0,0,600000,2,0,45,3,2,20188,20111031,20131129,20098
0,27,400000,0,1,1250004,1,1,48,1,1,309877,20100831,20131129,30298
1,27,500000,0,1,1200000,1,1,67,3,2,265077,20100830,20111027,10197
0,12,100000.8,0,0,600000,1,1,37,3,0,1358900,20121130,20131129,9999
0,12,120003.36,0,0,600000,1,1,57,1,0,1124533,20110318,20131129,20811
1,53,100000,0,1,999996,1,1,42,3,2,739300,20100707,20110905,10198
0,12,100000,0,1,379992,2,1,42,3,2,1349433,20130228,20131129,901
0,12,100000,0,1,500004,1,1,53,3,1,128111,20100722,20131129,30407
0,34,119945.04,0,1,600000,1,1,45,2,0,143033,20090904,20131129,40225
0,25,100000,0,1,900000,1,1,59,2,1,343344,20081223,20131129,49906
0,17,149988.23,0,1,1491271,6,0,64,1,2,343344,20130228,20131129,901
1,12,200000,0,1,1399992,1,1,35,1,2,20566,20120322,20130521,10199
0,12,100000,0,1,399996,1,1,38,2,2,763077,20100420,20131129,30709
1,27,100000,0,1,249996,1,1,48,2,2,260122,20080930,20091127,10197
1,39,400000,0,1,1380996,1,1,55,3,2,832200,20100531,20110727,10196
0,17,100000,0,1,420000,1,1,34,2,2,194611,20080318,20131129,50811
0,22,100000,0,1,1299996,1,1,62,3,2,632622,20090804,20131129,40325
1,52,100512.04,0,1,500004,1,0,53,1,1,1142933,20110210,20110909,699
1,12,120000.96,0,1,450000,1,1,35,2,0,437477,20110429,20110827,398
1,12,200000,0,1,849996,1,1,49,3,0,555255,20090818,20110419,19601
1,12,100000,0,1,500004,1,1,41,2,2,606366,20090828,20101027,10199
0,22,100000,0,1,600000,1,1,40,2,2,835977,20100108,20131129,31021
0,17,131990.28,0,1,399996,2,0,53,1,0,343355,20130320,20131129,809
0,17,101363.28,0,1,499992,1,0,56,1,0,348355,20130422,20131129,707
0,17,100000.8,0,0,399996,1,1,54,2,0,629933,20100226,20131129,30903
0,41,105000,0,1,350004,1,1,53,1,2,184844,20100831,20131129,30298
0,17,100000,0,1,450000,1,1,56,3,1,643788,20090325,20131129,40804
0,27,100000,0,1,1100004,1,1,30,1,2,819711,20100505,20131129,30624
0,12,125000,0,1,300000,5,1,35,2,2,83099,20091118,20131129,40011
0,37,100001,0,1,500004,1,1,58,2,2,836388,20100128,20131129,31001
1,12,119999.88,0,0,1491271,4,1,52,2,0,35922,20080926,20090427,9501
0,37,1000000,0,1,9999996,1,1,58,2,2,285911,20100222,20131129,30907
1,17,100026.83,0,1,450000,1,0,47,3,2,1236022,20110630,20120728,10098
0,26,187500,0,1,999996,1,1,68,2,2,849911,20100831,20131129,30298
0,12,120000.96,0,0,3268800,1,1,45,2,0,1392933,20130531,20131129,598
0,17,100000,0,1,549996,1,1,34,3,2,200533,20090630,20131129,40499
1,12,230000,0,1,300000,1,1,41,2,2,1212944,20120330,20130527,10197
0,22,123714.36,0,1,600000,1,0,51,2,0,1097800,20130628,20131129,501
0,23,100000,0,0,2205444,1,1,72,2,2,280466,20100129,20131129,31000
0,49,100000,0,1,600000,1,1,35,1,2,167666,20080630,20131129,50499
0,41,250000,0,1,999996,1,1,54,2,2,739300,20100226,20131129,30903
0,17,125449.32,0,1,999996,1,0,51,2,0,343388,20130331,20131129,798
0,27,100000,0,1,600000,1,1,44,3,1,703388,20090909,20131129,40220
0,17,1844706,0,1,30999996,1,0,46,2,0,343344,20131113,20131129,16
0,57,118207.81,0,1,900000,1,0,48,1,2,587766,20120720,20131129,10409
1,64,200000.23,0,0,499992,2,0,40,1,2,1259000,20111227,20130126,18899
0,22,143500.29,0,0,360000,1,0,34,1,2,343344,20131113,20131129,16
0,31,100000,0,1,800004,1,1,63,3,2,471366,20100907,20131129,30222
0,17,120028.32,0,1,499992,2,0,66,3,0,1079488,20130910,20131129,219
0,17,299962.8,0,1,499992,2,0,39,3,0,1222977,20120330,20131129,10799
0,43,100000,0,1,1200000,1,1,42,1,2,577311,20090113,20131129,41016
1,35,100000,0,1,500004,1,1,49,2,2,432400,20080915,20091109,10194
0,12,500000,0,1,1200000,1,1,35,3,2,695555,20100831,20131129,30298
0,34,200000,0,1,1491271,6,1,60,3,2,729522,20100907,20131129,30222
1,17,499999.93,0,1,150000,1,0,64,1,2,1182811,20110824,20120923,10099
0,17,100000,0,1,579996,1,1,38,3,1,268344,20111230,20131129,19899
0,22,154635.15,0,0,309996,2,0,47,2,2,343344,20131008,20131129,121
0,17,123602.4,0,1,2449992,1,0,60,2,0,347877,20130710,20131129,419
1,17,123713.64,0,1,300000,1,0,64,2,0,343344,20130331,20130513,182
0,22,100000,0,1,500004,5,1,35,3,1,858477,20100115,20131129,31014
0,17,103090.01,0,1,399996,2,0,44,2,2,1242622,20130330,20131129,799
0,12,100002.72,0,1,240000,1,1,49,1,0,1174677,20110113,20131129,21016
1,53,220605,0,1,300000,1,1,41,2,2,832200,20100331,20110527,10196
0,12,200000,0,1,199992,2,1,36,3,1,1366522,20130123,20131129,1006
0,12,100000,0,1,349992,1,1,44,1,1,493222,20090320,20131129,40809
0,17,257395.92,0,1,3699996,1,0,57,1,0,347811,20130930,20131129,199
1,45,100000,0,1,450000,1,1,49,2,2,270777,20100707,20110905,10198
0,12,100000,0,0,4200000,2,1,65,1,1,1418600,20130628,20131129,501
0,27,104005.65,0,0,349992,2,0,44,3,2,1394400,20130331,20131129,798
0,43,120000.96,0,0,1491271,4,1,42,2,0,348355,20080731,20131129,50398
1,17,100000,0,1,450000,1,1,37,1,2,256488,20081222,20100218,18996
0,44,125000,0,1,404340,1,1,50,1,2,1121599,20100823,20131129,30306
0,39,100000,0,0,249996,1,1,40,1,1,89344,20091026,20131129,40103
0,29,100000,0,1,500004,1,1,56,2,2,280411,20090107,20131129,41022
0,64,103204.92,0,1,1999992,2,0,40,1,0,347966,20130425,20131129,704
1,12,100000,0,1,900000,2,1,53,3,2,1325688,20120608,20130807,10199
0,42,100000,0,1,800004,1,1,52,2,2,184844,20100716,20131129,30413
0,54,200355.42,0,1,510000,1,0,51,1,2,296411,20130322,20131129,807
0,17,247279.92,0,1,900000,2,0,48,3,0,343344,20130214,20131129,915
0,20,120000,0,0,300000,1,1,65,1,0,343344,20091014,20131129,40115
0,57,100003.15,0,1,499992,2,0,47,3,2,541000,20130930,20131129,199
0,53,100000,0,1,699996,1,1,41,1,2,679211,20100908,20131129,30221
0,22,154635.08,0,1,5354412,2,0,47,2,2,377711,20121228,20131129,9901
1,17,100000.81,0,1,249996,5,1,33,1,2,247144,20090522,20100721,10199
0,17,150000.21,0,0,999996,2,0,51,1,2,1214755,20131129,20131129,0
0,26,200000,0,1,1491271,6,1,68,1,1,309877,20100625,20131129,30504
0,12,200000,0,0,330000,1,1,29,2,2,879055,20100831,20131129,30298
1,27,100000,0,0,350004,1,1,24,3,2,538877,20100818,20111017,10199
0,22,120000.96,0,1,612996,2,1,47,3,0,1230277,20120613,20131129,10516
0,41,100000,0,0,5499996,1,1,53,1,2,20900,20100713,20131129,30416
0,27,417700.06,0,1,799992,1,0,54,3,2,343344,20130118,20131129,1011
1,12,250000,0,0,713496,1,1,44,1,2,1282388,20120227,20130426,10199
1,12,100100,0,0,500004,1,1,42,1,2,499499,20110218,20120418,10200
0,22,100000,0,0,1491271,6,1,72,2,1,270777,20100706,20131129,30423
1,67,199997.44,0,1,999996,1,0,37,3,1,1132544,20110603,20120102,9499
0,41,120000,0,0,1200000,1,1,54,3,0,883355,20100614,20131129,30515
0,12,100000,0,0,135096,1,1,39,1,2,11544,20070625,20131129,60504
0,63,101592.24,0,0,1200000,1,0,41,1,2,1242677,20110729,20131129,20400
0,17,100000,0,1,290004,1,1,44,1,1,205600,20081020,20131129,50109
0,9,100000,0,1,549996,5,1,64,2,2,773999,20100129,20131129,31000
0,17,100000,0,0,249996,1,1,57,2,1,428277,20100331,20131129,30798
1,12,149999.99,0,1,849996,1,1,58,2,2,418122,20110331,20130527,20196
0,17,125000,0,1,1491271,6,0,64,1,2,169155,20130214,20131129,915
0,9,600000,0,1,9999996,1,1,47,2,2,739300,20090925,20131129,40204
1,32,100000,0,1,1491271,6,1,62,2,2,708822,20100226,20110427,10201
0,22,150000.35,0,1,1200000,1,0,63,1,2,343355,20130628,20131129,501
1,12,100000,0,1,249996,1,1,45,2,2,389722,20120510,20130709,10199
0,30,200000,0,0,350004,1,1,55,1,1,91400,20080722,20131129,50407
1,19,1224164,0,0,999996,1,1,75,1,2,739255,20100730,20110926,10196
0,12,250000,0,0,1500000,2,1,44,1,2,1463822,20130930,20131129,199
0,12,100000,0,1,450000,1,1,61,2,2,33666,20081219,20131129,49910
0,17,105192.84,0,1,750000,1,0,54,3,0,1079488,20130529,20131129,600
1,37,199980,0,0,800004,1,1,48,2,2,579400,20090227,20100429,10202
1,17,100000,0,1,600000,1,1,39,1,2,791422,20091028,20101227,10199
1,29,108000.84,0,1,500004,1,1,61,2,0,494122,20100211,20100610,399
1,45,1000000,0,1,1200000,1,1,49,1,2,304122,20100831,20111027,10196
0,17,132920.52,0,0,799992,1,0,43,2,0,343344,20131119,20131129,10
0,27,100000,0,1,300000,1,1,30,3,2,879766,20100323,20131129,30806
1,12,1000000,0,1,1200000,2,1,39,2,2,614377,20120227,20130426,10199
0,17,120001.92,0,0,499992,2,0,41,2,0,343466,20131028,20131129,101
0,27,100003.21,0,1,450000,1,0,48,2,2,1126533,20120223,20131129,10906
1,22,100000,0,1,210000,1,1,47,2,1,123055,20100113,20110911,10798
1,30,100000,0,1,650004,1,1,64,1,2,870344,20100831,20111027,10196
0,27,125046.52,0,1,2019864,2,0,38,1,2,306044,20131007,20131129,122
0,17,100000,0,1,1400004,1,1,38,2,2,131022,20080229,20131129,50900
0,48,107170,0,1,1599996,1,1,41,1,2,1125366,20100831,20131129,30298
1,22,250000,0,1,495000,1,1,48,3,2,595933,20110718,20130916,20198
1,12,100000,0,0,300000,1,1,21,2,1,257922,20080829,20091027,10198
0,12,250000,0,1,600000,1,1,43,3,1,145533,20100331,20131129,30798
0,12,150000,0,1,579996,1,1,27,2,1,361822,20081117,20131129,50012
0,22,100000,0,1,450000,1,1,51,3,2,360188,20091231,20131129,39898
0,12,150000,0,1,1083324,1,1,47,3,2,47399,20070928,20131129,60201
0,17,100000,0,1,230004,1,1,48,1,2,791988,20091231,20131129,39898
0,37,130000,0,1,600000,1,1,47,1,2,346344,20081021,20131129,50108
0,27,338246.88,0,1,499992,2,0,51,2,0,1079488,20130326,20131129,803
0,17,118203.72,0,1,600000,2,0,57,3,0,343477,20120830,20131129,10299
0,25,400000,0,1,999996,1,1,60,1,2,493488,20090831,20131129,40298
0,22,100000,0,1,699996,5,1,34,1,2,547200,20090618,20131129,40511
0,17,200000,0,1,2000004,1,1,33,2,2,192766,20080430,20131129,50699
1,27,100000,0,0,450000,1,1,33,1,2,746166,20100226,20110427,10201
0,17,229979.51,0,1,699996,2,0,44,3,2,1239533,20130228,20131129,901
0,22,100000,0,1,450000,1,1,43,3,2,812433,20091231,20131129,39898
1,12,189999.92,0,0,499992,2,1,48,2,2,1307111,20120312,20130511,10199
0,32,199999.69,0,1,960000,1,0,53,3,2,1359799,20130331,20131129,798
0,36,150000,0,0,450000,1,1,59,3,2,270777,20100831,20131129,30298
0,58,132882.4,0,1,1200000,1,0,46,2,2,1290500,20111230,20131129,19899
0,12,150000,0,1,500004,1,1,72,1,2,404111,20090622,20131129,40507
1,32,100000,0,1,399996,1,1,53,2,2,137622,20080411,20090611,10200
0,12,180001.44,0,1,3000000,2,1,62,1,0,1237533,20120928,20131129,10201
0,12,200000,0,1,650004,1,1,43,1,1,499499,20101229,20131129,29900
0,9,100000,0,1,600000,1,1,43,2,1,243788,20090302,20131129,40827
1,30,174999,0,1,5000004,1,1,54,3,2,52011,20090907,20111106,20199
1,12,100000,0,1,432000,1,1,46,3,1,1302422,20121119,20130718,9599
0,12,100000,0,1,350004,1,1,57,2,2,949499,20100531,20131129,30598
1,27,150000,0,1,450000,1,1,48,3,2,890222,20100914,20111113,10199
1,12,999000,0,1,9600000,1,1,44,2,2,161688,20090106,20100307,10201
0,17,100000,0,0,1491271,4,1,34,1,2,195544,20080331,20131129,50798
1,22,150000,0,1,949992,1,1,53,3,2,739299,20110627,20120825,10198
0,12,200004,0,1,3500004,1,1,53,2,2,1152444,20110131,20131129,20998
0,17,120000.96,0,0,499992,2,0,66,2,0,347966,20121231,20131129,9898
1,30,600004.8,0,1,3000000,1,1,55,1,0,343411,20090330,20090726,396
0,17,123693.6,0,1,399996,2,0,44,3,0,343477,20130930,20131129,199
0,12,100000,0,0,150000,1,1,38,1,2,583966,20090930,20131129,40199
0,17,119988.91,0,1,999996,1,0,45,3,2,1368522,20130515,20131129,614
0,17,120000.96,0,1,1500000,1,1,48,3,0,132888,20090529,20131129,40600
0,42,250000,0,1,2760000,1,1,53,2,2,865677,20100629,20131129,30500
0,12,500000,0,1,4500000,2,1,44,2,2,1267955,20130331,20131129,798
0,17,120000,0,1,249996,1,1,34,2,2,109099,20080229,20131129,50900
0,17,114998.96,0,1,999996,1,0,49,2,2,343466,20130829,20131129,300
0,22,107213.68,0,1,300000,1,0,28,1,1,343344,20130930,20131129,199
1,17,100000,0,1,399996,1,1,49,3,2,614755,20091230,20110226,18996
0,36,100000,0,1,375000,1,1,59,2,2,668066,20100823,20131129,30306
1,27,150000,0,1,900000,1,1,44,3,2,758066,20100118,20110319,10201
0,32,412596.96,0,1,1899996,1,0,66,2,2,1234800,20130814,20131129,315
0,17,100000,0,0,399996,1,1,58,1,2,202511,20080530,20131129,50599
0,65,200000,0,0,450000,1,1,28,3,1,270766,20100730,20131129,30399
1,22,100000,0,1,500004,1,1,48,3,2,200533,20090409,20100606,10197
1,34,200000,0,1,600000,1,1,60,2,2,1125188,20100817,20111016,10199
0,43,100000,0,1,1200000,1,1,41,1,2,211011,20080602,20131129,50527
0,68,334444.64,0,1,799992,2,0,37,2,2,1331000,20130107,20131129,1022
0,17,200000,0,0,999996,5,1,37,3,2,47399,20090331,20131129,40798
0,12,200000,0,0,474996,5,1,62,2,2,742477,20100223,20131129,30906
0,54,600001.16,0,1,2250000,2,0,51,3,2,1347855,20130331,20131129,798
0,17,100000,0,0,144000,1,1,46,1,2,200322,20081031,20131129,50098
0,53,100000,0,1,600000,1,1,42,2,2,1068077,20100616,20131129,30513
1,12,120000,0,1,444000,1,1,56,1,1,407300,20130228,20131027,799
0,12,100000,0,1,399996,1,1,36,2,2,803244,20091027,20131129,40102
0,12,120000.96,0,1,600000,2,1,33,1,0,1112455,20130228,20131129,901
1,17,100515.24,0,1,999996,1,0,47,1,2,739255,20101018,20111115,10097
1,32,100000.76,0,1,1491271,6,0,63,1,2,1256722,20120323,20130422,10099
1,12,100000.8,0,0,450000,2,1,28,3,0,1325388,20120730,20121127,397
1,17,300000,0,1,384996,1,1,39,3,2,179600,20080523,20110722,30199
1,57,100000,0,1,600000,1,1,38,1,2,739200,20100317,20120516,20199
0,71,125911.2,0,1,349992,2,0,33,1,1,1354033,20131028,20131129,101
0,27,105000,0,1,399996,1,1,33,1,2,833999,20100326,20131129,30803
0,43,100000,0,1,450000,1,1,51,2,1,114166,20100813,20131129,30316
0,17,299971.2,0,1,999996,2,0,36,2,0,1400100,20130930,20131129,199
0,17,150000.01,0,1,1659996,1,0,30,1,2,828311,20130829,20131129,300
1,35,400000,0,1,2000004,,1,60,3,2,832200,20100430,20110621,10191
1,12,300000,0,1,3000000,1,1,41,1,2,1231777,20120330,20130527,10197
0,12,150000,0,1,499992,1,1,40,3,2,1245266,20130331,20131129,798
1,12,100000,0,0,600000,2,1,44,2,2,1298677,20120131,20130329,10198
0,17,180450.67,0,1,999996,1,0,42,2,2,343377,20130710,20131129,419
0,27,123800.47,0,1,360000,1,0,29,3,2,1383522,20130416,20131129,713
0,27,359387.16,0,1,1200000,2,0,51,2,0,1079488,20130322,20131129,807
1,12,600004.8,0,1,1800000,2,1,43,3,0,1240577,20120330,20120727,397
0,29,200000,0,1,1491271,6,1,66,3,2,1082366,20100630,20131129,30499
0,27,100000,0,1,600000,1,1,36,2,2,873622,20100226,20131129,30903
0,12,150001.2,0,1,300000,2,1,37,2,0,1464288,20130930,20131129,199
0,22,103580,0,1,999996,1,1,35,2,2,548300,20091230,20131129,39899
1,12,100000,0,1,349992,1,1,34,3,2,1219222,20120221,20130422,10201
0,12,200000,0,1,2499996,1,1,38,2,1,1349422,20130917,20131129,212
1,44,300000,0,1,600000,1,1,41,1,2,33444,20081223,20100127,18904
0,17,121195.32,0,0,1500000,1,0,39,2,0,348355,20130118,20131129,1011
0,27,309045.34,0,1,1200000,2,0,39,3,1,343344,20131007,20131129,122
0,24,120000,0,0,300000,1,1,70,2,0,348355,20100831,20131129,30298
0,22,123707.28,0,1,499992,1,0,61,1,0,343344,20130731,20131129,398
0,12,100000,0,1,390000,1,1,50,2,1,494877,20081106,20131129,50023
0,27,235949.16,0,1,2850000,1,0,34,1,0,343344,20131118,20131129,11
0,40,100000,0,0,500004,1,1,54,1,2,632811,20100217,20131129,30912
0,12,120000.96,0,1,199992,1,1,35,1,0,1217188,20130320,20131129,809
0,27,154680.77,0,1,429996,1,0,60,3,2,343344,20130228,20131129,901
1,12,100000,0,1,500004,1,1,39,3,1,176799,20090506,20100105,9599
1,27,100000,0,1,500004,1,1,26,1,1,779111,20091229,20100827,9598
0,17,125811.12,0,0,199992,2,0,29,2,0,1477788,20131031,20131129,98
0,38,100000,0,1,399996,1,1,46,3,1,299722,20080714,20131129,50415
1,37,100000,0,1,500004,1,1,57,1,2,437477,20100831,20111027,10196
1,47,180001.44,0,0,1491271,4,1,37,2,0,53611,20080410,20080809,399
0,49,100000,0,1,350004,1,1,46,3,2,735244,20100831,20131129,30298
0,12,1000000,0,1,5047008,1,1,38,3,2,11933,20070330,20131129,60799
1,12,199999.99,0,1,699996,1,1,54,3,2,9955,20110728,20120926,10198
0,42,500004,0,1,999996,1,1,53,3,0,739255,20100526,20131129,30603
1,17,100000,0,1,324996,1,1,57,2,2,27933,20071231,20090226,18995
0,27,180001.44,0,1,999996,1,1,58,3,0,343344,20090723,20131129,40406
1,12,150000,0,0,399996,1,1,44,1,2,1265211,20120330,20130527,10197
1,12,255000,0,1,799992,1,1,40,3,1,1182555,20110131,20120328,10197
0,17,100000,0,1,440004,1,1,39,2,1,170177,20080312,20131129,50817
1,42,134401.08,0,0,350004,1,1,42,1,0,287411,20080918,20090215,9297
0,17,121705.92,0,1,600000,1,0,42,1,0,347777,20121219,20131129,9910
1,12,100000.84,0,1,1399992,1,0,52,3,1,1163088,20110512,20111210,698
0,12,100000,0,0,300000,1,1,37,2,0,646322,20090331,20131129,40798
0,66,100514.66,0,1,200004,1,0,39,3,2,858055,20110221,20131129,20908
1,22,100000,0,0,339996,1,1,38,3,2,552599,20100510,20110709,10199
0,12,100000.99,0,1,600000,1,1,47,1,2,1148055,20101220,20131129,29909
0,12,375002.76,0,1,1800000,1,1,55,1,0,828388,20091209,20131129,39920
0,17,120007.8,0,0,399996,1,0,36,1,2,531077,20101022,20131129,30107
0,27,100000,0,1,300000,5,1,39,1,2,423733,20091231,20131129,39898
1,12,999999.99,0,1,1500000,2,1,68,1,2,1301811,20120330,20130527,10197
0,60,103621.94,0,1,1999992,2,0,44,1,2,1480733,20131125,20131129,4
0,17,150000,0,1,699996,1,1,36,2,2,448099,20091230,20131129,39899
0,12,200000,0,1,999996,1,1,55,2,2,413311,20100326,20131129,30803
1,12,120000.96,0,0,799992,2,1,46,3,0,1081988,20111129,20131027,19898
0,50,120000,0,0,799992,1,1,45,2,0,343477,20100719,20131129,30410
0,44,100000,0,1,500004,1,1,51,2,2,924788,20100326,20131129,30803
0,37,100000,0,0,200004,1,1,58,2,2,364999,20100225,20131129,30904
0,12,200000,0,1,289992,2,1,23,1,2,1174677,20120221,20131129,10908
1,12,400000,0,0,349992,2,1,38,2,2,1298000,20120227,20130428,10201
0,40,100000,0,0,600000,1,1,54,2,2,949499,20100531,20131129,30598
1,22,100000,0,1,549996,1,1,53,1,2,672355,20100106,20110307,10201
0,43,180001.44,0,0,549996,1,1,41,2,0,198988,20080930,20131129,50199
1,12,250000.07,0,1,999996,2,1,51,3,2,992877,20111128,20130127,18999
0,40,300000,0,1,1485240,1,1,55,2,2,742455,20100128,20131129,31001
1,52,102000.84,0,1,500004,1,1,30,3,0,114211,20080215,20080614,399
0,66,100000,0,0,249996,1,1,26,1,2,747100,20091231,20131129,39898
0,27,300000,0,1,699996,1,1,40,2,0,707311,20100730,20131129,30399
0,17,121804.68,0,0,300000,1,0,41,1,0,343344,20130325,20131129,804
1,12,120000.96,0,1,799992,2,1,34,2,0,831011,20120330,20121227,897
0,55,500000,0,1,999996,1,1,39,3,2,923511,20100628,20131129,30501
1,43,150000,0,1,500004,1,1,52,1,2,189822,20100331,20110527,10196
0,60,500000,0,1,999996,1,1,35,2,2,739255,20100831,20131129,30298
0,27,100000,0,1,999996,1,1,36,3,2,865022,20100219,20131129,30910
1,47,125000,0,0,360000,1,1,37,1,2,256488,20090708,20100906,10198
0,27,151000,0,1,699996,1,1,48,3,2,1003677,20100520,20131129,30609
1,27,250000,0,1,300000,1,1,34,2,2,267944,20100112,20110313,10201
1,32,200007.12,0,1,279996,1,0,25,3,0,1135222,20111219,20120305,9086
0,12,999999.98,0,1,6600000,1,1,50,3,1,865477,20120330,20131129,10799
0,45,100000,0,1,1200000,1,1,50,3,2,343411,20100222,20131129,30907
0,17,296063.92,0,0,480000,1,0,49,1,1,343344,20130228,20131129,901
0,17,129791.82,0,1,349992,2,0,57,1,2,797400,20120330,20131129,10799
0,12,250000,0,0,286908,2,1,45,3,1,209388,20121231,20131129,9898
0,12,150000,0,1,3000000,1,1,39,3,2,664844,20110331,20131129,20798
0,12,210000.07,0,1,3999996,2,1,49,1,2,923455,20111130,20131129,19999
1,12,399999.99,0,1,534216,1,1,53,2,2,633977,20110511,20120710,10199
1,12,500000,0,1,2499996,1,1,36,2,2,1310466,20120330,20130527,10197
0,17,119598.92,0,0,1491271,4,0,51,1,1,1249166,20130920,20131129,209
0,22,100000,0,1,480000,1,1,47,1,2,812211,20100909,20131129,30220
0,9,100000,0,1,350004,1,1,46,3,2,544200,20090313,20131129,40816
0,27,100000,0,0,756000,1,1,44,2,2,872033,20100319,20131129,30810
0,27,120000,0,1,350004,1,1,34,3,2,873622,20100331,20131129,30798
0,12,100000.99,0,1,499992,1,1,60,1,2,789533,20110106,20131129,21023
0,17,119686.67,0,1,799992,1,0,55,1,2,343344,20130605,20131129,524
0,13,180000,0,1,1491271,6,1,71,2,0,343477,20091030,20131129,40099
1,12,150000,0,0,150000,1,1,41,3,2,212722,20120213,20130414,10201
0,53,100000,0,1,1200000,1,1,41,1,2,256844,20100325,20131129,30804
0,17,120981.68,0,1,1491271,6,0,64,1,2,1219322,20130821,20131129,308
0,16,120000,0,0,1491271,4,1,68,2,0,343344,20091119,20131129,40010
1,27,100000,0,1,450000,1,1,38,1,2,911977,20100409,20110608,10199
0,12,100000.8,0,1,1347384,1,1,58,3,0,708822,20130314,20131129,815
0,17,200839.8,0,1,999996,1,0,44,2,0,343344,20131031,20131129,98
0,12,100000.8,0,1,600000,2,1,34,1,0,1205066,20120827,20131129,10302
0,17,309269.12,0,1,600000,2,0,60,3,2,343344,20130910,20131129,219
0,19,102594.51,0,1,1200000,2,0,51,1,2,1416111,20130830,20131129,299
1,22,250000,0,1,859992,1,1,33,3,2,1202066,20120330,20130527,10197
0,22,199999.8,0,1,1075524,2,0,44,1,2,1238566,20130131,20131129,998
1,12,100000,0,1,1500000,1,1,33,3,2,315933,20110118,20120318,10200
0,54,100000,0,1,300000,1,1,40,2,2,1120966,20100831,20131129,30298
